Financial Row,Type,Subsidiary: Name,Department: Name,Account (Line): Name,Date,Accounting Period: Start Date,Document Number,Transaction ID,Entity (Line),Entity (Line): Internal ID,Entity (Line): HubSpot Deal ID,ICC Projects,Name,Description,Amount
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Harrison Bieber,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,227 Tech Mahindra Americas,4160.0,,,,John Shinn,12474.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,51578.0,898157.0,170 CVS Health : 1228 CVS-Soma King--Sr. Data Science,30776.0,18454884166,,,,14570.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Jason Foster,12144.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Crystal Thomas,13188.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Coreen Mason,15215.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,182 GoodRx,2032.0,,,,Hadiza Mamman,10080.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Savannah Gervais,16560.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Nick Prunty,15656.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Maksim Margolin,13948.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Gwen Riggins,12188.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Rachel Fleischmann,6650.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Gustavo Perez,24787.68
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Carly Lieder,10400.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Sherie Norcome,9200.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Mark Carew,14960.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Jeronimo PeraltaRamos,8840.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Jessica Katz,10920.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,173 Walmart,2023.0,,,,Dhruvil Shah,19360.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Roisha Cains,10300.5
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Isabella Siazon,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,LaDarius Owens,12672.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Michelle Rudolph,10591.68
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,9 MasterCard,567.0,,,,Jeff Pearcy,13068.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Blake Bosch,11635.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,192 Hancock Whitney,3305.0,,,,Krystina Nguyen,16896.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Tara Bell,9680.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Nuria Guardado,17680.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,51611.0,901172.0,170 CVS Health : 1228 CVS-Soma King--Sr. Data Science,30776.0,18454884166,,,NIshant Jadhav,-16920.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Erica Martell,10590.5
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Sara Tesser,14080.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Olivia Grala,10315.6
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Joan Walker,11250.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Riley BelBruno,14080.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Justin Carter,11070.4
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Jodyann Buchanan,11505.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,9 MasterCard,567.0,,,,Johnathan Kelley,14960.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,"364 Flatiron Health, Inc.",13364.0,,,,Adam Burger,9152.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Vance Turner,10695.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,David Weynand,6270.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Annica Engler,9147.36
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,9 MasterCard,567.0,,,,Emma Lam,19360.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,9 MasterCard,567.0,,,,David Tuttle,10098.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,195 Leukemia & Lymphoma Society,3308.0,,,,RaShawd Solomon,12320.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Alex Yasko,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Zainab Khan,14800.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Rhea Nair,14337.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Jasdeep Arora,18432.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Taylor Li,2264.4
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,9 MasterCard,567.0,,,,Adam Sandecki,15840.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,2 AARP,560.0,,,,Karla Sodano,8330.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,170 CVS Health : 863 POD 8 Transition Support Team,22854.0,15139729316,,,Krissy Wong,4680.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Michael Tetting,16016.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Dahveed Manning,9504.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Zoe Kamman,15390.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Joshika Andersson,14400.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Michael James,11088.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Ana Pena,10660.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Zeal Doshi,15796.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Suly Radilla,10584.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Laura Taras,23355.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Kelly Chase,7276.5
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Ellen Regazzi,14008.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,173 Walmart,2023.0,,,,Ryan Puzon,18480.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Jennifer Gray,8936.73
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,9 MasterCard,567.0,,,,Aldyn Royes,13068.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,170 CVS Health : 863 POD 8 Transition Support Team,22854.0,15139729316,,,Diana Keester,4200.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Brandon Dennis,13680.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52166.0,913919.0,- No Entity -,,,ICC 654 ICC in Engagement Factory UK Represents Represents Blend360 : AmEx - BTS,,TopSide Management Book Elim related to project ICC 654 ICC in Engagement Factory UK Represents Represents Blend360 : AmEx - BTS,-10249.1
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Lillie Pomper,10567.2
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Gal Elimelech,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Vanessa Robles,10208.0
,Journal,Engagement Factory UK,Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,51524.0,895955.0,386 ICC in Engagement Factory UK Represents Represents Blend360 : 654 AmEx - BTS,17217.0,12002217473,,,,10291.952453103373
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Michelle Yun,13947.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Brigid Regan,13728.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,194 ASME,3307.0,,,,Melody Miyaji,6600.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Nicole Goldwert,14080.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Faith North,10584.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Devin Blandino,11520.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,483 Discover,26790.0,,,,Bharath Akkinepally,10800.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Delaurence Fouche,8820.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Sam Fanning,10920.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,2 AARP,560.0,,,,Julie Fitzpatrick,21796.25
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Patricia McCoy,18643.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Adelina DeStefanis,12144.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Erica Odoemene,-1560.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,483 Discover,26790.0,,,,Murray Williams,13200.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Tatiana JoseSantos,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Simone Finkelstein,16785.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Dillon Porter,10591.68
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Deanna Schroeder,10080.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Cherie Kracht,10110.24
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Corey Parkins,12480.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,192 Hancock Whitney,3305.0,,,,Pamela Quintero,22880.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Residual adjustments for various ended projects/consultants,-15208.94
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,49283.0,887985.0,169 LinkedIn Corporation : 1313 LinkedIn LTS BI (Grace) FY2025 Renewal,34325.0,19934646100,,,Retainer Revenue Recognition,22187.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Vicky Chan,11812.5
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Lynn Riggin,8280.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Jennifer Huggler,10110.24
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Briana Brown,11070.4
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,483 Discover,26790.0,,,,Thomas Dietrich,22360.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Soraya Dorce,14710.08
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,173 Walmart,2023.0,,,,Divyam Contractor,19360.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,269 Visa (BTS),5983.0,,,,Giovanni Joachim,10584.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Jennifer Testa,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Darla Cardino,8840.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Anna Welch,7280.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Angelo Moreno,11440.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Jazzmin Evans,8904.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Rachel Roberts,10880.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,David Reyes,11560.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,RuthRusso Silver,9102.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,8 Citi,566.0,,,,Christian Baldelomar,9460.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Victoria Lach,14080.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,52022.0,909159.0,7 American Express,565.0,,,,Felicia Valenti,14608.0
,Journal,"Blend360, LLC",Insourcing Services,Insourcing Services Revenue,2024-08-31,2024-08-01,51611.0,901172.0,169 LinkedIn Corporation : 1313 LinkedIn LTS BI (Grace) FY2025 Renewal,34325.0,19934646100,,,Terrance Cure,-20864.0
